t_radio|Air|Akashvani Godhra|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-godhra.webp|Gujarat|https://radio.wavespb.com/live/3fa69e2c950b70e8/3fa69e2c950b70e8.m3u8
t_radio|Air|Akashvani Himmatnagar|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-himmatnagar.webp|Gujarat|https://radio.wavespb.com/live/76ca5a0d02d6ba94/76ca5a0d02d6ba94.m3u8
t_radio|Air|Akashvani Rajkot|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-rajkot.webp|Gujarat|https://air.pc.cdn.bitgravity.com/air/live/pbaudio155/playlist.m3u8
t_radio|Air|VBS Rajkot|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-rajkot.webp|Gujarat|https://air.pc.cdn.bitgravity.com/air/live/pbaudio156/playlist.m3u8
t_radio|Air|Akashvani Surat|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-surat.webp|Gujarat|https://radio.wavespb.com/live/fc6ce69c53a3d739/fc6ce69c53a3d739.m3u8
t_radio|Air|Akashvani Vadodara|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-vadodara.webp|Gujarat|https://radio.wavespb.com/live/e1c63b2c2b58921f/e1c63b2c2b58921f.m3u8
t_radio|Air|Akashvani Hisar|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-hisar.webp|Haryana|https://radio.wavespb.com/live/d3f37eacc0dc6495/d3f37eacc0dc6495.m3u8
t_radio|Air|Akashvani Kurukshetra|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kurukshetra.webp|Haryana|https://radio.wavespb.com/live/f71ea3f12ae3111c/f71ea3f12ae3111c.m3u8
t_radio|Air|Akashvani Rohtak|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-rohtak.webp|Haryana|https://radio.wavespb.com/live/d617676f1e7ac0a1/d617676f1e7ac0a1.m3u8
t_radio|Air|Akashvani Dharamshala|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-dharamshala.webp|Himachal Pradesh|https://radio.wavespb.com/live/c3ae5f110a14d3ba/c3ae5f110a14d3ba.m3u8
t_radio|Air|Akashvani Hamirpur FM|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-hamirpur-fm.webp|Himachal Pradesh|https://radio.wavespb.com/live/51244bb8a94ec8ec/51244bb8a94ec8ec.m3u8
